"sku","product_name","product_url","price","oem_no","fitment_raw","description","uom","finish","manufacturer","origin","catalog_pages","replacement_items","tech_note","extra_attributes","source","error"
"32-6694","V-Twin Performance Spark Plug Set","https://www2.vtwinmfg.com/v-twin-performance-spark-plugs-3.html","$20.29","32342-04","FXD 1991-1998 | FXST 1984-1998 | FL 1975-1984 | FLT 1984-1998 | FLST 1984-1998 | FXR 1982-1994 | FX 1975-1984","V-Twin performance spark plug set features a copper core electrode for a longer service life, nickel plated housing, 95% pure alumina insulator and a heat crimping process to ensure a leak free seal. One heat range colder than stock plug.                                                                                                                                                                                                                                                                                                                                                                                                                                                                              *NOTE: Long reach type.","1 - SET","","Volt Tech","Imported","158","","","","product_page",""
"32-6695","V-Twin Performance Spark Plug Set","https://www2.vtwinmfg.com/v-twin-performance-spark-plugs-4.html","$20.29","","FX 1971-1974 | FL 1948-1974","V-Twin performance spark plug set features a copper core electrode for a longer service life, nickel plated housing, 95% pure alumina insulator and a heat crimping process to ensure a leak free seal. *NOTE: Short reach type.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            Replaces 3-4 OEM short reach plugs.","1 - SET","","Volt Tech","Imported","692","","Replaces spark plug #3-4.","","product_page",""
"32-6699","Handlebar Switch Wiring Harness 15"" Extension Kit","https://www2.vtwinmfg.com/handlebar-switch-wiring-harness-15-extension-kit-1.html","$82.41","","FXST 2025-UP","Handlebar switch wiring harness extension kit has a 15"" extension and includes 4 right, 4 left, and brake switch OEM color matching wires with micro-connectors installed.","1 - KIT","","Namz","USA","","","","","product_page",""
"32-7119","","","","","","","","","","","","","","","not_found",""
"32-7121","","","","","","","","","","","","","","","not_found",""
"32-7122","","","","","","","","","","","","","","","not_found",""
"32-7123","","","","","","","","","","","","","","","not_found",""
"32-7124","","","","","","","","","","","","","","","not_found",""
"32-7125","","","","","","","","","","","","","","","not_found",""
"32-7126","","","","","","","","","","","","","","","not_found",""
"32-7127","","","","","","","","","","","","","","","not_found",""
"32-7129","","","","","","","","","","","","","","","not_found",""
"32-7130","","","","","","","","","","","","","","","not_found",""
"32-7133","Red Spark Plug Wire Set","https://www2.vtwinmfg.com/red-spark-plug-wire-set.html","$10.67","","Custom application","5-pack red spark plug wire set, 40"" long, copper core. 7mm outer diameter. *NOTE: Not for use on 1999-up Big Twin and 2007-up XL models.","5 - PK","","Volt Tech","USA","345","","","{""Color"": ""Red""}","product_page",""
"32-7138","Ultima Thunderfire Hitachi Type Starter Motor Black","https://www2.vtwinmfg.com/ultima-thunderfire-hitachi-type-starter-motor-black.html","$115.85","31570-73","FL 1982-1984 | XL 1974-1976 | FXE 1974-1988 | FXR 1983-1988 | FLT 1983-1988 | FXST 1984-1988","Black Hitachi-Type Thunderfire starter motor.","1 - EA","","Ultima","Imported","","","","","product_page",""
"32-7140","Button Style Igniton Starter Switch","https://www2.vtwinmfg.com/button-style-handlebar-starter-switch-1.html","$7.09","","Custom application","Universal insulated starter switch with two screw terminal. Mounts through a 5/8"" hole.","1 - EA","Chrome","Ultima","USA","","","","","product_page",""
"32-7142","","","","","","","","","","","","","","","not_found",""
"32-7143","","","","","","","","","","","","","","","not_found",""
"32-7144","","","","","","","","","","","","","","","not_found",""
"32-7145","Fat Bob Style Electronic Ignition Switch","https://www2.vtwinmfg.com/fat-bob-style-electronic-ignition-switch.html","$53.36","","FLST 1986-1995 | FL 1973-1984 | FXST 1984-1995","Electronic ignition switch is standard with round key. Reproduction of the late style switch retrofits to earlier models for the ease electronic ignition.","1 - EA","","Ultima","Imported","","","","","product_page",""
"32-7146","Quick Start Barrel Key Ignition Starter Switch","https://www2.vtwinmfg.com/quick-start-barrel-key-ignition-starter-switch.html","$53.36","","Custom application","Quick start Auto style ignition switch includes chromed retaining nut to hold in place. Switch has Off/On/Start fuction. Key spring returns to Run/On position like an auto ignition.  Includes 2 barrel keys.","1 - EA","","Ultima","Imported","","","","","product_page",""
"32-7201","","","","","","","","","","","","","","","not_found",""
"32-7204","","","","","","","","","","","","","","","not_found",""
"32-7217","","","","","","","","","","","","","","","not_found",""
"32-7218","","","","","","","","","","","","","","","not_found",""
"68-00024XL","Griffon T-Shirt 4XL","https://www2.vtwinmfg.com/griffon-t-shirt-4xl.html","$33.21","","All","T-shirt size 4XL features a Griffon design. *NOTE: Product May Not Be Returned.","1 - EA","","V-Twin","USA","","","","","product_page",""
"32-7219","","","","","","","","","","","","","","","not_found",""
"32-7220","","","","","","","","","","","","","","","not_found",""
"32-7221","","","","","","","","","","","","","","","not_found",""
"32-7222","","","","","","","","","","","","","","","not_found",""
"32-7223","","","","","","","","","","","","","","","not_found",""
"32-7224","","","","","","","","","","","","","","","not_found",""
"32-7225","","","","","","","","","","","","","","","not_found",""
"32-7226","","","","","","","","","","","","","","","not_found",""
"32-7227","","","","","","","","","","","","","","","not_found",""
"32-7228","","","","","","","","","","","","","","","not_found",""
"32-7229","","","","","","","","","","","","","","","not_found",""
"32-7230","","","","","","","","","","","","","","","not_found",""
"32-7232","","","","","","","","","","","","","","","not_found",""
"32-7234","","","","","","","","","","","","","","","not_found",""
"32-7236","","","","","","","","","","","","","","","not_found",""
"32-7237","","","","","","","","","","","","","","","not_found",""
"32-7239","","","","","","","","","","","","","","","not_found",""
"32-7240","","","","","","","","","","","","","","","not_found",""
"32-7241","","","","","","","","","","","","","","","not_found",""
"32-7278","","","","","","","","","","","","","","","not_found",""
"32-7279","","","","","","","","","","","","","","","not_found",""
"32-7400","TCFI Gen 4 EFI Controller","https://www2.vtwinmfg.com/tcfi-gen-4-efi-controller.html","$1,089.93","","FLST 2001-2011 | FLT 2001-2011 | FXD 2001-2011 | FXST 2001-2011","Daytona Twin Tec TCFI Gen 4 Auto Tune fuel injection controller is fully programmable plug in replacement for the 36 pin Delphi controller with J1850 data bus. Includes TCFI Gen 4 plug-in fuel injection controller with billet aluminum housing with black finish, dual channel wide band exhaust gas oxygen sensor interface, two Bosch LSU 4.2 wide band exhaust gas oxygen sensors, and two 18 x 1.5mm weld nuts for exhaust pipes. Quickly auto-tune fuel curves for front and rear cylinders on a dyno or on-road. The rubust alpha-N fuel control eliminates problems with long duration/high overlap camshafts. Windows software provides custom programming and data     analysis. Its full support for J1850 data bus used for communications with turn signal/security module and instrument cluster.        *NOTE: Not legal for sale or use in California or on pollution controlled vehicles.","1 - EA","","Daytona Twin Tech","USA","354","","","","product_page",""
"32-7509","","","","","","","","","","","","","","","not_found",""
"32-7510","Ignition Mechanical Advance Unit Rotor and Weight Assembly","https://www2.vtwinmfg.com/catalog/product/view/id/21488/s/ignition-mechanical-advance-unit-rotor-and-weight-assembly/","$63.75","32505-78A","FL 1970-1978 | FX 1971-1978 | XL 1970-1978","Ignition mechanical advance unit rotor and weight assembly features heat treated weights and a steel base. This assembly is for use with many aftermarket ignition systems. *NOTE: Must order center bolt separately.","1 - EA","","Volt Tech","Imported","","","Order #32-0055 center bolt","","product_page",""
"32-8579","","","","","","","","","","","","","","","not_found",""
"32-7521","6 Volt Replica Coil Chrome","https://www2.vtwinmfg.com/update-chrome-6-volt-ignition-coil.html","$97.55","","FL 1948-1960","Chrome ignition coil is steel jacketed, and includes nuts, packing and wires. This 6 volt coil is for single point distributors. Coils are factory tested before packaging. Over 10,000 positive and negative sides sold! *NOTE: Coil mounts directly to the studs on the frame.           **NOTE:Check the coil primary resistance requirements from the manufacturers of the ignition being used.","1 - EA","","V-Twin","Imported","687","This Item is not available. Please use an Alternate Item 32-7522 - Black 6 Volt Ignition Coil","","{""Type"": ""6 volt""}","product_page",""
"32-7523","Black 12 Volt Ignition Coil","https://www2.vtwinmfg.com/catalog/product/view/id/21497/s/black-12-volt-ignition-coil/","$108.66","","FL 1948-1960","Black ignition coil is steel jacketed and 4.8 ohms. Includes nuts, packing and wires. This 12 volt coil is for single point distributors. *NOTE: Coil mounts directly to the studs on the frame.           **NOTE:Check the coil primary resistance requirements from the manufacturers of the ignition being used.                                                                                                                                                                                                                                                                                                                                           ***NOTE: Coils are factory tested before packaging. Over 20,000 coils sold since 1990!","1 - EA","","Volt Tech","Imported","687","","","{""Type"": ""12 volt""}","product_page",""
"32-7525","Prestolite Black Starter Motor","https://www2.vtwinmfg.com/prestolite-black-starter-motor-1.html","$223.70","31458-66A","FL 1966-1981 | XL 1967-1980","Prestolite starter motor replaces the Prestolite starter used on 1966-1981 FL models. Starter motor will mount with 1/4"" thru bolts that are included. Body measures 6"" long and features a flat black finish. Starter will mount with 1/4"" thru bolts that are included. Use with the correct starter housing.","1 - EA","","Volt Tech","USA","695","","","","product_page",""
"32-7546","Champion 18mm Spark Plugs","https://www2.vtwinmfg.com/champion-18mm-spark-plugs.html","$40.43","","FL 1941-1947 | EL 1936-1940 | UL 1937-1947 | WL 1929-1952","Champion 18mm spark plugs are D-16 type. Sold as a set of 6.","6 - PK","","Champion","Imported","693","","","","product_page",""
"32-7558","XL and Side Valve Auto Advance Distributor Assembly Chrome","https://www2.vtwinmfg.com/chrome-auto-advance-distributor.html","$269.94","32506-70","XLH 1957-1970 | WL 1936-1973 | U 1937-1948 | KH 1952-1956","Stock type auto advance distributor features a chrome body and top. Distributor is completely assembled with gear and all internal parts. *NOTE: Must order distributor hold down clamp separately.                                                                                                                                                                                                                                                                                                                                                                                                                                                           *NOTE: Replica top cover available separately, for a more authentic look.","1 - EA","","Volt Tech","Imported","833","42-1279 - Replica Distributor Top Chrome","There is no mark on B cam. Must time at cylinder top dead center. Suggested to use with #31-3966 Distributor Hold Down Clamp. Suggested to use with #42-1279 Replica Distributor Top      Chrome.","","product_page",""
