normalized_part_number,vendor_combo,member_count,skus
40098,PU+VTWIN,2,VT-16-1977|21200902
21062,VTWIN+WPS,3,WPS-132-7092|VT-32-1375|VT-49-1873
33214,PU+VTWIN,2,06500399|VT-45-3214
DC69,PU+VTWIN+WPS,3,WPS-133-1087|VT-32-1085|21020283
DS61,PU+VTWIN+WPS,3,WPS-133-3001|VT-32-7778|DS61
MDP2B,PU+VTWIN+WPS,3,WPS-850-08046|VT-32-6523|21200395
MDP4B,PU+VTWIN+WPS,3,WPS-850-08048|VT-32-6524|21200396
103070R,PU+WPS,2,WPS-812-52402|06040236
110298P,PU+VTWIN,2,11070339|VT-37-0005
36505,VTWIN+WPS,2,VT-52-1421|WPS-28-2030X
4085,PU,2,09280040|BPR6HIX
NDP38060,VTWIN+WPS,2,WPS-850-08403|VT-32-9634
NDP38065,VTWIN+WPS,2,WPS-850-08409|VT-32-9641
FA409,PU+VTWIN+WPS,3,WPS-15-409|VT-23-0998|17220603
H070585SMB,PU+VTWIN,2,06102307|VT-26-0976
H070730N,PU+VTWIN,2,06102325|VT-26-0972
NFMAX40,PU+VTWIN+WPS,3,21300082|WPS-850-08423|VT-32-6566
E210214GB,PU+VTWIN,2,21060251|VT-32-1697
IHL02,VTWIN+WPS,2,WPS-850-09006|VT-33-2216
ILLPROIII,VTWIN+WPS,2,WPS-850-09035|VT-33-2207
A2462399B,PU+VTWIN,2,09240122|VT-12-0754
2020326R,PU+WPS,2,WPS-191-17017|09260196
2020364,PU+WPS,2,WPS-191-27004S|09260184
204320C,PU+VTWIN+WPS,3,WPS-191-57003C|VT-11-1014|09260718
204321C,PU+VTWIN+WPS,3,WPS-191-57004C|VT-11-1015|DS199760
2020700,PU+WPS,2,WPS-191-57011|09262014
2020701,PU+WPS,2,WPS-191-57012|09262016
202060C,PU+VTWIN+WPS,3,WPS-191-57013C|VT-11-1003|09260760
202066C,VTWIN+WPS,2,WPS-191-57026C|VT-11-1008
2020702,PU+VTWIN+WPS,3,WPS-191-57027|09262018|VT-11-1059
2020702C,PU+WPS,2,WPS-191-57027C|09262019
202130,PU+WPS,3,WPS-191-57029|09260320|DS375745
500751,PU+WPS,2,WPS-812-55000|16202277
202131C,PU+VTWIN+WPS,3,WPS-191-57030C|VT-11-1189|09260720
202132C,PU+VTWIN+WPS,3,WPS-191-57031C|VT-11-1190|09260724
500751R,PU+WPS,2,WPS-812-55002|16202279
204322C,PU+VTWIN+WPS,3,WPS-191-57039C|DS199761|VT-11-1016
202052C,PU+VTWIN+WPS,3,WPS-191-57047C|VT-11-0998|09260757
060139,PU+WPS,2,18611636|WPS-70-6139
202123C,PU+VTWIN+WPS,3,WPS-191-57054C|VT-11-1185|09260727
700001,PU+WPS,2,WPS-70-7001|11070664
71033A,VTWIN,2,VT-42-0102|VT-42-1980
3073010090,PU+VTWIN,2,VT-18-8248|DS223763
204329,PU+WPS,2,WPS-191-57063|09262030
764,VTWIN,2,VT-42-0104|VT-47-2202
8080,PU+WPS,2,WPS-56-8080|09251068
2020812,PU+WPS,2,WPS-191-57084|09230368
830704,PU+WPS,2,WPS-191-57087|DS199772
299110,PU+VTWIN,2,VT-17-9110|11060064
202106,PU+VTWIN+WPS,3,WPS-191-57088|09270024|VT-10-2106
202107,VTWIN+WPS,2,WPS-191-57089|VT-10-2107
202108,VTWIN+WPS,2,WPS-191-57090|VT-10-2108
10SC446,PU+WPS,2,WPS-191-57092|09260325
302910,VTWIN+WPS,2,VT-42-0165|WPS-820-51925
3521,PU+WPS,3,WPS-2-CR9EIX|DS3521|CR9EIX
JGI2625868D,PU+VTWIN,2,DS174720|VT-15-0134
11309,PU+VTWIN+WPS,3,11309E|WPS-817-01829|VT-45-0622
H070810MB1,PU+VTWIN,2,VT-26-2264|06110207
221068,PU+WPS,2,WPS-22-1068|04100294
253102,PU+WPS,2,WPS-22-53102|11200217
55119,PU+WPS,2,WPS-22-55119|04070058
H070574B,PU+VTWIN+WPS,3,VT-26-0982|WPS-820-1515B|06130201
281139,PU+WPS,2,WPS-22-81139|13020091
302911,VTWIN+WPS,2,VT-42-0186|WPS-820-51926
64217,VTWIN+WPS,2,WPS-57-064217|VT-51-0059
95840,VTWIN+WPS,2,WPS-57-068569|VT-14-5840
281095,PU+WPS,2,WPS-22-81095|13020084
H070574,PU+VTWIN,2,06100126|VT-26-0780
78574,VTWIN,2,VT-15-8574|VT-38-0020
CM420,VTWIN+WPS,2,WPS-27-M420|VT-48-1707
110041,PU+VTWIN+WPS,3,WPS-57-10041|06580004|VT-36-0992
CM4213,VTWIN+WPS,2,WPS-27-M421|VT-48-1740
JGI3495589X,PU+VTWIN,2,VT-15-1154|DS174960
75312,PU+VTWIN,2,VT-42-0202|08220097
CM253,VTWIN+WPS,2,WPS-27-M253|VT-48-1800
CM418,VTWIN+WPS,2,WPS-27-M418|VT-48-1706
CM4232,VTWIN+WPS,2,WPS-27-M423|VT-48-1759
CM4304,VTWIN+WPS,2,WPS-27-M430|VT-48-1754
3895VM,PU+VTWIN,2,VT-11-9926|09120288
VT2719,PU+VTWIN,2,VT-11-9938|09030791
120425,VTWIN+WPS,2,WPS-820-50574|VT-34-0767
22005,VTWIN+WPS,2,WPS-57-1111|VT-51-0371
NHD3243599,PU+VTWIN+WPS,3,21200818|WPS-850-08771|VT-32-2226
19137,VTWIN+WPS,2,WPS-865-01206|VT-23-0429
C9889,PU+VTWIN+WPS,3,09340744|WPS-68-9889|VT-15-1304
NWR610020,PU+WPS,2,21201322|WPS-850-09218
216321,PU+VTWIN,2,09250112|VT-10-8138
20159,VTWIN,2,VT-25-0991|VT-17-2019
791102,PU+WPS,2,WPS-279-1102|21100320
H070574BB,PU+WPS,2,WPS-820-1516B|06140708
202320C,PU+VTWIN,2,09260698|VT-11-1034
HDEG116,VTWIN,2,VT-51-1222|VT-51-1223
900,VTWIN+WPS,2,WPS-571-6119|VT-16-2131
72651,VTWIN,2,VT-38-0122|VT-27-0094
19134,VTWIN+WPS,2,VT-23-2316|WPS-865-01203
T030151,PU+VTWIN,2,07110214|VT-40-0831
78633,VTWIN,2,VT-14-8633|VT-32-1754
102100TIN,PU+WPS,2,WPS-812-02114|06401667
10105,WPS,2,WPS-576-04288|WPS-78-9829
206589SABLED,VTWIN+WPS,2,WPS-820-0376A|VT-33-3044
76110,VTWIN+WPS,2,WPS-57-6226|VT-38-0326
206220,PU+VTWIN,2,VT-17-8230|DS199415
NDP422,VTWIN+WPS,2,WPS-850-08402|VT-16-0478
200370,VTWIN,2,VT-19-3001|VT-31-0206
170571DB,PU+VTWIN,2,06300268|VT-28-0451
20180,VTWIN+WPS,2,WPS-820-1326C|VT-25-0729
120023,PU+WPS,2,WPS-12-0023|04030184
CHD412,PU+WPS,2,WPS-490-2128|RCHD412
1030,WPS,2,WPS-571-6113|WPS-132-7018
1008EX,VTWIN+WPS,2,WPS-132-7078|VT-32-3056
191202,VTWIN+WPS,2,WPS-820-52651|VT-19-0028
2400739,PU+VTWIN,2,DS194143|VT-10-8323
A33212SET,PU+VTWIN,2,VT-17-9855|11060035
NTBW4202,PU+VTWIN+WPS,3,21200651|WPS-850-08758|VT-32-6687
H070790MB3,PU+VTWIN,2,06150272|VT-26-2228
20050,VTWIN+WPS,3,WPS-562-20230C|VT-51-0327|VT-28-2004
14206,WPS,2,WPS-05-1084|WPS-820-50555
3021,VTWIN+WPS,2,WPS-132-7044|VT-32-3048
1009EX,VTWIN+WPS,2,WPS-132-7079|VT-32-3058
DS62,PU+VTWIN+WPS,3,WPS-133-3002|VT-32-7777|DS62
4124018C,PU+VTWIN,2,DS222009|VT-54-2009
202010,PU+VTWIN,3,09260789|DS202011|VT-11-6072
202110,PU+VTWIN,3,09260800|DS373964|VT-13-2110
2024400,PU+WPS,2,09263458|WPS-191-27027S
2020265,PU+VTWIN,2,09262868|VT-11-6128
2020915,PU+WPS,2,09262946|WPS-191-17034
87758,PU+WPS,2,17020605|WPS-820-32023
BA064902,PU+WPS,2,22100663|WPS-28-61046
312321,PU+VTWIN,2,24010885|VT-37-8951
V30ITWBS,WPS,2,WPS-206-40123|WPS-206-40122
2400130,PU+VTWIN,2,DS194080|VT-10-8314
3200353,PU+VTWIN,2,VT-10-3510|09220111
C9173,PU+VTWIN+WPS,3,WPS-68-9173|VT-15-1326|09341221
106004,PU+VTWIN,2,21020418|VT-32-0778
214045,PU+VTWIN,2,VT-10-4045|09250591
20701,PU+WPS,2,24011120|WPS-830-0319
76312BCS,VTWIN+WPS,2,WPS-274-0714|VT-35-0591
6211CH,PU+VTWIN,2,DS390211|VT-35-9178
MCVOS2,VTWIN+WPS,2,WPS-275-01151|VT-32-9079
202066,PU+VTWIN,2,07110096|VT-11-0994
CM251,VTWIN+WPS,2,VT-48-1810|WPS-27-M251
201409,PU+WPS,2,12102665|WPS-820-51154
2022050,PU+VTWIN,2,09263308|VT-11-2023
6051865DLK,PU+WPS,2,WPS-681-4781|09342119
794002,PU+WPS,2,21100993|WPS-279-2202
6000,PU+WPS,2,WPS-85-06000|18010359
C9688,PU+VTWIN+WPS,3,WPS-68-9688|VT-15-0475|DS172086
105120G,PU+WPS,2,04040541|WPS-812-52308
2020550,PU+VTWIN,2,09262870|VT-11-6125
70261,PU+VTWIN,2,21070301|VT-32-3090
030318AA,PU+VTWIN+WPS,3,07030228|WPS-820-2305|VT-38-1736
370293,PU+WPS,2,08200152|WPS-820-2268
C9886,PU+VTWIN+WPS,3,WPS-68-9886|09340742|VT-15-1302
53128,PU+VTWIN+WPS,3,WPS-194-53128|06360450|VT-32-0432
NWR10910020,PU+WPS,2,WPS-850-09208|21201312
120400,PU+VTWIN,2,20100561|VT-33-0325
10109,WPS,2,WPS-576-04291|WPS-820-51915
20093,VTWIN,3,VT-37-8635|VT-28-0200|VT-25-2280
053326,PU+WPS,2,06100211|WPS-820-54351
202133C,PU+VTWIN+WPS,3,WPS-191-57032C|09260728|VT-11-1191
1705599MLS,PU+VTWIN+WPS,3,WPS-681-4006|09341601|VT-15-1347
206589SRLED,PU+WPS,2,78052070|WPS-820-0370R
210716,PU+WPS,2,19133007|WPS-830-1136
JGI1739307,PU+VTWIN,3,09350371|VT-14-0955|VT-15-1448
11246,VTWIN+WPS,2,WPS-681-4332|VT-52-0026
846H.CT,PU+VTWIN,2,17220761|VT-23-1782
H070605MB,PU+VTWIN,2,06101956|VT-26-0008
161200,PU+VTWIN,2,DS289231|VT-35-0101
1677496XT1,PU+VTWIN+WPS,3,09341583|WPS-681-5334|VT-15-1373
K0216P2,PU+VTWIN+WPS,3,09031582|WPS-K0216P2|VT-11-1321
5020001008,PU+VTWIN,2,DS199218|VT-18-3696
3487341,VTWIN,2,VT-49-0419|VT-49-1722
74012,PU+VTWIN,2,DS243851|VT-24-0142
78570,VTWIN,2,VT-27-0183|VT-27-1131
112906,PU+VTWIN,2,DS289111|VT-35-9185
660325,PU+WPS,2,WPS-70-660325|17412900
2M6127020,VTWIN+WPS,2,VT-11-1365|WPS-865-02018
296550,PU+VTWIN,2,DS199452|VT-17-9861
298130,PU+VTWIN,2,VT-10-8122|DS199075
L226828M,PU+VTWIN,2,20200399|VT-33-1273
P7443,PU+VTWIN,2,DS190693|VT-37-8672
V30HTCGRB,PU+WPS,2,06303426|WPS-206-40120
117246,PU+VTWIN,2,10060317|VT-24-7246
K1609,PU+VTWIN,2,K1609|VT-11-9729
A1745157,PU+VTWIN,2,09270011|VT-12-2116
125001,PU+WPS,2,04110191|WPS-820-51890
120019,PU+VTWIN,2,04030181|VT-33-0301
120049,PU+VTWIN+WPS,3,WPS-12-0049|VT-31-3943|07060038
K2804,PU+VTWIN,2,VT-11-9985|09031678
VRK1,PU+VTWIN,2,VT-35-9290|DS390225
328126,PU+VTWIN,2,03650022|VT-37-8530
A9110,PU+VTWIN,2,09200068|VT-10-8523
1229,PU+VTWIN,3,20010124|VT-34-0175|09300248
298165,PU+VTWIN,2,VT-10-8165|DS199114
BTX5,PU+WPS,2,WPS-810-5003|11311801
2071,PU+WPS,2,WPS-811-02071|09250537
3000,PU+WPS,2,WPS-811-03000|24010128
JGI12053A,PU+VTWIN,2,VT-14-0619|DS194089
4025,PU+WPS,2,WPS-811-04025|09290017
4017,PU+VTWIN+WPS,3,WPS-811-04050|09290072|VT-40-0346
4018,PU+WPS,2,WPS-811-04051|09290073
1900005,PU+VTWIN,2,10500302|VT-35-0548
7000,PU+VTWIN+WPS,3,WPS-811-07000|09320018|VT-23-1727
7001,PU+VTWIN+WPS,3,WPS-811-07001|09320019|VT-23-0113
7050,VTWIN+WPS,2,WPS-811-07050|VT-12-0509
H070585N,PU+VTWIN,2,06102304|VT-26-0962
7062,PU+VTWIN+WPS,3,WPS-811-07062|09320026|VT-54-0412
7072,PU+WPS,2,WPS-811-07072|09320028
7073,VTWIN+WPS,3,WPS-811-07073|VT-24-0522|VT-12-0527
77911,VTWIN,2,VT-12-7911|VT-42-1376
T101,PU+WPS,2,WPS-26-44801|D101
2M6198,VTWIN+WPS,2,VT-11-0160|WPS-865-02013
210209,PU+VTWIN,2,21060224|VT-32-0241
207770,PU+VTWIN,2,DS199414|VT-17-7651
78611,VTWIN,2,VT-15-8611|VT-32-1773
C320436,PU+WPS,2,05100182|WPS-820-0515
A6773,PU+VTWIN,2,09250284|VT-12-0717
010127,PU+WPS,2,09342556|WPS-820-0080
H0708051,PU+VTWIN,2,06102196|VT-26-2259
296900,PU+VTWIN,2,DS199424|VT-17-8238
217460,PU+VTWIN,2,09251166|VT-10-5272
206812CWH,PU+VTWIN,2,20401182|VT-33-2241
290304,PU+VTWIN,2,DS199477|VT-20-0710
294150,PU+VTWIN,2,DS199739|VT-13-9251
27162,VTWIN+WPS,2,WPS-82-7162|VT-24-7162
DP12G,PU+VTWIN+WPS,3,21200061|WPS-850-08028|VT-32-9626
18754,PU+VTWIN,2,10102480|VT-32-8754
010107,WPS,2,WPS-820-0001|WPS-70-11071
320464,PU+WPS,2,WPS-820-0504|05100334
21555,VTWIN+WPS,2,WPS-820-1104|VT-38-1555
21561,VTWIN+WPS,2,WPS-820-1105|VT-38-1561
316172A,VTWIN+WPS,2,WPS-820-1123C|VT-25-1095
200412,PU+VTWIN,2,20010101|VT-33-1300
126015,PU+VTWIN,2,20100563|VT-33-0676
310086S,VTWIN+WPS,2,WPS-820-1151C|VT-25-0658
19131,WPS,2,WPS-865-01200|WPS-820-50540
W150562,PU+VTWIN,2,12010844|VT-28-2261
20252B,VTWIN+WPS,2,WPS-820-1517B|VT-25-1293
110100,PU+WPS,2,K110100|WPS-56-4256
160024,VTWIN+WPS,2,WPS-820-1901|VT-21-0903
120069,PU,2,07060207|17416863
V30HTCBS,PU+WPS,2,06303421|WPS-206-40115
202056,PU+VTWIN,2,07110093|VT-11-0987
71554,PU+VTWIN,2,02100377|VT-27-1563
A2620783,PU+VTWIN,2,DS194207|VT-13-0111
P80110,PU+VTWIN,2,DS096647|VT-37-8517
316275,PU+VTWIN,2,09320149|VT-15-0361
110293K,PU+WPS,2,WPS-820-2667|11070035
2020323R,PU+WPS,2,09260194|WPS-191-17024
190401B,VTWIN+WPS,2,WPS-820-2697|VT-32-1195
120185,PU+WPS,2,WPS-820-50512|10130036
148151,VTWIN+WPS,2,WPS-820-50951|VT-18-1221
105125,PU+WPS,2,04040564|WPS-812-52311
314011,PU,2,04140744|09500885
78444,VTWIN,2,VT-15-8444|VT-33-1565
112355,PU+VTWIN,2,DS289141|VT-35-0421
20763,VTWIN+WPS,2,VT-35-0763|WPS-865-01063
3200351,PU+VTWIN,2,VT-10-3513|09220123
160497,PU+VTWIN,2,10500360|VT-35-0086
112084,PU+VTWIN,2,112084|VT-35-0152
5500502,PU+VTWIN,2,21010346|VT-32-1732
7082,VTWIN+WPS,2,WPS-874-1231|VT-18-1213
117249,PU+VTWIN,2,10060320|VT-24-7249
76238,PU+VTWIN,2,DS189966|VT-15-1540
78700,VTWIN,2,VT-23-1666|VT-15-8700
E250091BD3,PU+VTWIN,2,21130666|VT-32-1895
1705405MLS,PU+VTWIN+WPS,3,09341596|WPS-681-4011|VT-15-1345
BDLPA133118,VTWIN,2,VT-20-4001|VT-20-0586
47OFP,PU+VTWIN,2,DS360417|VT-20-0900
161800,VTWIN+WPS,2,WPS-820-52361|VT-33-1175
161801,VTWIN+WPS,2,WPS-820-52362|VT-33-1176
161802,VTWIN+WPS,2,WPS-820-52363|VT-33-1177
161803,VTWIN+WPS,2,WPS-820-52364|VT-33-1178
3200360,PU+VTWIN,2,09220158|VT-10-3515
81029,PU+VTWIN,3,10102125|07100282|VT-35-0472
JGI81FLH,PU+VTWIN,2,VT-15-0855|DS173408
1704092MLS,PU+VTWIN+WPS,3,VT-15-1362|WPS-681-4384|09340947
2022300,PU+VTWIN,2,09263207|VT-11-2344
70220,VTWIN+WPS,2,WPS-820-53223|VT-32-7220
77000,VTWIN,2,VT-35-1673|VT-15-1532
056268,PU+WPS,2,WPS-820-54207|16020137
6141SE2,PU+VTWIN,2,DS360098|VT-20-0616
45EVSH,PU+VTWIN,2,DS360416|VT-20-0903
NA1749662,PU+VTWIN+WPS,3,21200403|WPS-850-08121|VT-32-6543
A8972,PU+VTWIN,2,09500368|VT-10-0466
S770145ACDS,PU+VTWIN,2,VT-49-1695|35010865
280108,WPS,2,WPS-820-70456|WPS-820-70455
217520,PU+VTWIN,2,09251365|VT-10-5276
KB258.020,VTWIN+WPS,2,VT-11-2219|WPS-824-01003
302866,VTWIN+WPS,2,WPS-820-80005|VT-51-0049
KB305.005,VTWIN+WPS,2,WPS-824-01007|VT-11-2258
KB266.005,VTWIN+WPS,2,WPS-824-01013|VT-11-2223
KB266.010,VTWIN+WPS,2,WPS-824-01014|VT-11-2224
KB288.010,VTWIN+WPS,2,WPS-824-01152|VT-11-2236
KB297.020,VTWIN+WPS,2,WPS-824-01159|VT-11-2254
KB272.STD,VTWIN+WPS,2,WPS-824-01256|VT-11-2228
KB348.STD,VTWIN+WPS,2,WPS-824-01361|VT-11-2274
148420,PU+WPS,2,11320698|WPS-820-54690
78092,PU+VTWIN,2,DS193809|VT-38-0661
A4361292,PU+VTWIN,2,DS195407|VT-44-0236
471064,PU+VTWIN+WPS,3,10090215|WPS-24-71064|VT-35-4764
352104,PU+VTWIN,2,24010690|VT-37-9537
77003,PU+VTWIN,2,24010646|VT-31-0846
S770151,PU+VTWIN,2,35011179|VT-49-1420
A2491858,PU+VTWIN,2,10120103|VT-12-1513
1013030016,PU+VTWIN,2,DS223538|VT-36-2477
3193010003,PU+VTWIN,2,DS223757|VT-18-1217
202014,PU+VTWIN+WPS,3,09260329|WPS-191-17008|VT-11-6094
24571,VTWIN,2,VT-73-0040|VT-37-9056
20724,PU+VTWIN+WPS,3,19133013|WPS-830-1130|VT-35-0377
A11019,PU+VTWIN,2,DS188013|VT-12-1159
70199Z,VTWIN,2,VT-18-3648|VT-18-3128
78256,VTWIN,2,VT-15-8256|VT-42-1210
70253,PU+VTWIN,2,21070287|VT-32-3100
5013210068,PU+VTWIN,2,DS223760|VT-13-0163
A11016,PU+VTWIN,2,DS188012|VT-12-0938
A6067885,PU+VTWIN,2,DS188082|VT-12-0969
40130063014,PU+VTWIN,2,DS223354|VT-18-3251
A3757444,PU+VTWIN,2,11320621|VT-13-0138
A2403270,PU+VTWIN,2,DS196136|VT-10-0442
A2462140,PU+VTWIN,2,DS194098|VT-10-0208
A2403370,PU+VTWIN,2,DS196137|VT-10-0443
204280,PU+VTWIN,2,DS199409|VT-17-8232
1013040012,PU+VTWIN,2,DS223593|VT-36-0768
344,PU+VTWIN,2,VT-32-3440|17420065
78285,VTWIN,2,VT-15-8285|VT-42-0263
210242,VTWIN+WPS,2,VT-31-0242|WPS-820-50805
T030162,PU+VTWIN,2,07110242|VT-40-0921
710464,PU+WPS,2,09262971|WPS-191-37032
334246,PU+VTWIN,2,09320126|VT-12-9907
87935,PU+WPS,2,DS190490|WPS-830-1114
1013030002,PU+VTWIN,2,DS223897|VT-36-2501
6083030017,PU+VTWIN,2,11300298|VT-18-1158
255580,PU+VTWIN,2,DS199439|VT-17-8580
A1826002,PU+VTWIN,2,09261092|VT-11-1233
A2578530A,PU+VTWIN,2,DS194192|VT-10-0716
NMCON02P,PU,2,21201406|21201424
3213002017,PU+VTWIN,2,11321000|VT-18-1155
A2555036,PU+VTWIN,2,DS194163|VT-12-1440
1863348A/C,PU+WPS,2,DS174360|WPS-681-4467
K2834,PU+VTWIN,2,04050329|VT-24-0904
A2555536,PU+VTWIN,2,DS194168|VT-12-1428
281204,PU+WPS,2,13020367|WPS-22-81204
A4412472,PU+VTWIN,2,DS324613|VT-23-1733
A3749684,PU+VTWIN,2,DS193157|VT-12-0564
L240436CRLED,PU+WPS,2,20100772|WPS-820-0351
A8970,PU+VTWIN,2,11060092|VT-12-1303
87804,PU+WPS,2,DS189844|WPS-830-1186
102024,PU+WPS,2,21020216|WPS-820-60402
77743,VTWIN,2,VT-37-8976|VT-15-7743
846H.LS,PU+VTWIN,2,17212452|VT-23-4559
6239SK2,PU+VTWIN,2,DS360103|VT-20-0612
105130G,PU+WPS,2,04040542|WPS-812-52309
JGI4584949,PU+VTWIN,2,DS194494|VT-14-0036
31861,PU+VTWIN,2,04100325|VT-24-0667
JGI2700688,PU+VTWIN,2,DS289109|VT-35-0422
JGI6053885K,PU+VTWIN,2,DS173351|VT-15-0866
H070595SMB,PU+VTWIN,2,06102320|VT-26-1051
9261,VTWIN,3,VT-11-3253|VT-14-0254|VT-12-1156
201402,PU+WPS,2,12102666|WPS-820-51157
JGI2522593K,PU+VTWIN,2,DS173318|VT-15-0872
C3204331,PU+VTWIN,2,05100193|VT-27-1818
78713,VTWIN,2,VT-15-8713|VT-35-2002
89236,PU+VTWIN+WPS,3,VT-23-2318|17020463|WPS-820-32022
210150,PU+VTWIN,2,DS194499|VT-17-6000
A2400803,PU+VTWIN,2,09500357|VT-12-0821
21064,PU+WPS,2,19133006|WPS-830-1135
E280042,PU+VTWIN,2,05211235|VT-37-0902
314004,PU,2,04140511|09240211
251002,PU+WPS,2,A251002|WPS-22-51002
P101401,PU+WPS,2,WPS-830-1014|24010297
205120,PU+VTWIN,2,DS199420|VT-17-8233
P101708,PU+WPS,2,WPS-830-1021|DS175008
3023020011,PU+VTWIN,2,DS223737|VT-18-3690
500775B,PU+WPS,2,16021496|WPS-812-02143
40121,PU+VTWIN,2,16100527|VT-32-6673
160904,PU+VTWIN,2,22120103|VT-33-2023
1013030017,PU+VTWIN,2,DS223885|VT-36-0715
78588,VTWIN,2,VT-15-8588|VT-17-8085
110411,PU+VTWIN,2,DS0411|VT-35-0003
40130063100,PU+VTWIN,2,DS223771|VT-18-1146
78589,VTWIN,2,VT-15-8589|VT-17-8086
296700,PU+VTWIN,2,DS199423|VT-17-9897
1013010016,PU+VTWIN,2,06521305|VT-36-2495
A3749641,PU+VTWIN,2,DS193158|VT-12-0508
102005,PU+WPS,3,21020278|WPS-820-60411|04160060
206011PA,PU+VTWIN,2,20010249|VT-33-0030
053324,PU+WPS,2,06100210|WPS-820-54350
C6132,VTWIN+WPS,2,WPS-830-1063|VT-37-9236
102002C,PU+VTWIN,2,21020415|VT-32-0474
61129,VTWIN+WPS,2,WPS-830-1084|VT-54-0175
1101,PU+WPS,2,WPS-830-5000|09261466
A3743636,PU+VTWIN,2,DS193152|VT-17-9830
1710,VTWIN+WPS,2,WPS-830-5010|VT-16-0705
A3513180,PU+VTWIN,2,DS194179|VT-17-0414
204260,PU+VTWIN,2,DS199408|VT-17-8231
20760,VTWIN+WPS,2,WPS-865-01060|VT-35-0760
20762,VTWIN+WPS,2,WPS-865-01062|VT-35-6100
E280041,PU+VTWIN,2,05211234|VT-37-0903
5020001004,PU+VTWIN,2,DS223355|VT-18-3252
JGI1676973T,PU+VTWIN,2,DS174913|VT-15-1130
40111,PU+VTWIN+WPS,3,WPS-274-0011|35011863|VT-32-0633
1013030007,PU+VTWIN,2,DS223883|VT-36-2468
6311CH,PU+VTWIN,2,DS390235|VT-35-9088
JGI3565406X,PU+VTWIN,2,09341192|VT-15-1259
JGI8316251,PU+VTWIN,2,DS194464|VT-14-0663
78478,VTWIN,2,VT-15-8478|VT-33-1682
210450,PU+VTWIN,2,DS194500|VT-17-6003
20157,VTWIN,2,VT-17-2017|VT-25-0951
920212,PU+WPS,2,DS193767|WPS-830-1126
JGI3307637,PU+VTWIN,2,DS174478|VT-14-0630
A2400906,PU+VTWIN,2,09500358|VT-12-0819
A4329382,PU+VTWIN,2,DS195411|VT-44-2030
86631,PU+VTWIN,2,VT-12-9990|09320088
A3581236,PU+VTWIN,2,DS195169|VT-17-0161
202031,VTWIN+WPS,2,WPS-191-57018|VT-11-0959
4021,VTWIN+WPS,2,WPS-57-04021|VT-21-0343
F510216GB,PU+VTWIN,2,14110040|VT-50-0288
105130,PU+WPS,2,04040540|WPS-812-52307
A4119683,PU+VTWIN,2,DS195402|VT-44-0423
71192,PU+VTWIN,2,24010432|VT-40-1192
16205,VTWIN+WPS,2,WPS-87-9417|VT-39-0117
161300,PU+VTWIN,2,DS289232|VT-35-0102
105120,PU+WPS,2,04040539|WPS-812-52306
A2403901A,PU+VTWIN,2,09500229|VT-12-0813
B160733MB,PU+VTWIN,2,17010781|VT-23-2369
B160920,PU+VTWIN,2,17020739|VT-23-2073
120401,PU+VTWIN,2,09026319|VT-33-0238
2400654A,PU+VTWIN,2,DS194141|VT-10-8324
40188,VTWIN,2,VT-32-1723|VT-37-8588
237230,PU+VTWIN,2,21020204|VT-32-0709
K0210P2,PU+VTWIN+WPS,3,09031567|WPS-K0210P2|VT-11-1314
053843,PU+WPS,2,06102258|WPS-820-54378
JGI4584987,PU+VTWIN,2,DS174782|VT-14-0042
710468,PU+VTWIN,2,09263027|VT-14-1000
A3312694,PU+VTWIN,2,21100229|VT-32-9281
A3404052,PU+VTWIN,2,11060018|VT-12-0917
112914,PU+VTWIN,2,10030453|VT-35-9142
254710,PU+VTWIN,2,DS199440|VT-17-8710
205340,PU+VTWIN,2,DS199425|VT-17-8234
794004,PU+WPS,2,21100994|WPS-279-2204
78475,VTWIN,2,VT-15-8475|VT-33-1679
A2558136,PU+VTWIN,2,DS194147|VT-10-0704
JGI1703399,PU+VTWIN,2,DS173218|VT-15-1210
700005,PU+WPS,2,11070650|WPS-70-700005
110409,PU+VTWIN,2,VT-35-0009|DS0409
DC66,PU+VTWIN+WPS,3,21020141|WPS-133-1083|VT-32-1065
70256,PU+VTWIN,3,21070288|VT-32-3106|VT-33-0903
206588ALED,PU+VTWIN,2,20300115|VT-33-0902
A3758341,PU+VTWIN,2,11320622|VT-18-3114
A1849248,PU+VTWIN,2,09290019|VT-10-0500
1013040016,PU+VTWIN,2,DS223541|VT-36-0765
987016,PU+WPS,2,19133011|WPS-830-1195
A3581036,PU+VTWIN,2,DS188069|VT-12-0925
1023010015,PU+VTWIN,2,06521303|VT-36-1536
150131,PU+VTWIN,2,DS194195|VT-10-8260
302450,VTWIN+WPS,2,WPS-820-54666|VT-49-0900
148423,VTWIN+WPS,2,WPS-820-54680|VT-18-2159
302288,VTWIN+WPS,2,WPS-820-54669|VT-51-0482
16106,PU+VTWIN,2,V16106|VT-32-3049
148400,PU+WPS,2,WPS-820-54681|11320697
148141,PU+WPS,2,WPS-820-54683|11321379
148108,VTWIN+WPS,2,WPS-820-54685|VT-18-8310
237240,PU+VTWIN,2,21020205|VT-32-0712
A3339350,PU+VTWIN,2,DS194350|VT-12-0206
A5707,PU+VTWIN,2,11320658|VT-18-8269
148111,VTWIN+WPS,2,WPS-820-54686|VT-18-8311
JGI3495504K,PU+VTWIN,2,VT-15-0881|09340952
40130047060,PU+VTWIN,2,DS223772|VT-18-1118
