row_id,catalog_source,source_page,section,fits_raw,hd_model_code,year_start,year_end,note,cable_type,variant,sku,sku_nodash,oem_number,length,elbow_or_adjuster,travel,cruise_ready,catalog_unified_id,catalog_unified_name,already_has_oem
385,oldbook_2026,893,DRESSER (5-SPEED),For 87-88 FLTC,FLTC,1987,1988,,clutch,black_vinyl,0652-1387,06521387,38607-87A,"62 11/16""","32 15/16""","2 3/4""",,30194,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
386,oldbook_2026,893,DRESSER (5-SPEED),For 84-86 FLTC,FLTC,1984,1986,,clutch,braided,0652-1451,06521451,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29849,"High-Efficiency Braided Stainless Steel Clutch Cable - 53-5/16""",no
387,oldbook_2026,893,DRESSER (5-SPEED),For 84-86 FLTC,FLTC,1984,1986,,clutch,black_vinyl,0652-1396,06521396,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29823,"High-Efficiency Black Vinyl Clutch Cable - 53-5/16""",no
388,oldbook_2026,893,DRESSER (5-SPEED),For 84-86 FLT,FLT,1984,1986,,clutch,braided,0652-1451,06521451,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29849,"High-Efficiency Braided Stainless Steel Clutch Cable - 53-5/16""",no
389,oldbook_2026,893,DRESSER (5-SPEED),For 84-86 FLT,FLT,1984,1986,,clutch,black_vinyl,0652-1396,06521396,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29823,"High-Efficiency Black Vinyl Clutch Cable - 53-5/16""",no
390,oldbook_2026,893,DRESSER (5-SPEED),For 83 FLHT,FLHT,1983,1983,,clutch,braided,0652-1451,06521451,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29849,"High-Efficiency Braided Stainless Steel Clutch Cable - 53-5/16""",no
391,oldbook_2026,893,DRESSER (5-SPEED),For 83 FLHT,FLHT,1983,1983,,clutch,black_vinyl,0652-1396,06521396,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29823,"High-Efficiency Black Vinyl Clutch Cable - 53-5/16""",no
392,oldbook_2026,893,DRESSER (5-SPEED),For 83 FLHTC,FLHTC,1983,1983,,clutch,braided,0652-1451,06521451,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29849,"High-Efficiency Braided Stainless Steel Clutch Cable - 53-5/16""",no
393,oldbook_2026,893,DRESSER (5-SPEED),For 83 FLHTC,FLHTC,1983,1983,,clutch,black_vinyl,0652-1396,06521396,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29823,"High-Efficiency Black Vinyl Clutch Cable - 53-5/16""",no
394,oldbook_2026,893,DRESSER (5-SPEED),For 84 FLHTC,FLHTC,1984,1984,,clutch,braided,0652-1451,06521451,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29849,"High-Efficiency Braided Stainless Steel Clutch Cable - 53-5/16""",no
395,oldbook_2026,893,DRESSER (5-SPEED),For 84 FLHTC,FLHTC,1984,1984,,clutch,black_vinyl,0652-1396,06521396,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29823,"High-Efficiency Black Vinyl Clutch Cable - 53-5/16""",no
396,oldbook_2026,893,DRESSER (5-SPEED),For 83 FLTC,FLTC,1983,1983,,clutch,braided,0652-1451,06521451,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29849,"High-Efficiency Braided Stainless Steel Clutch Cable - 53-5/16""",no
397,oldbook_2026,893,DRESSER (5-SPEED),For 83 FLTC,FLTC,1983,1983,,clutch,black_vinyl,0652-1396,06521396,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29823,"High-Efficiency Black Vinyl Clutch Cable - 53-5/16""",no
398,oldbook_2026,893,DRESSER (5-SPEED),For 81-82 FLTC,FLTC,1981,1982,,clutch,black_vinyl,0652-1406,06521406,38599-80B,"55 7/8""",Bottom,"3 11/16""",,8089,"High-Efficiency Black Vinyl Clutch Cable - 55-7/16""",no
399,oldbook_2026,893,DRESSER (5-SPEED),For 83 FLT,FLT,1983,1983,,clutch,braided,0652-1451,06521451,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29849,"High-Efficiency Braided Stainless Steel Clutch Cable - 53-5/16""",no
400,oldbook_2026,893,DRESSER (5-SPEED),For 83 FLT,FLT,1983,1983,,clutch,black_vinyl,0652-1396,06521396,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29823,"High-Efficiency Black Vinyl Clutch Cable - 53-5/16""",no
401,oldbook_2026,893,DRESSER (5-SPEED),For 80-82 FLT,FLT,1980,1982,,clutch,black_vinyl,0652-1406,06521406,38599-80B,"55 7/8""",Bottom,"3 11/16""",,8089,"High-Efficiency Black Vinyl Clutch Cable - 55-7/16""",no
402,oldbook_2026,893,DRESSER (4-SPEED),For 68-84 FL/FLH,FL/FLH,1968,1984,,clutch,braided,0652-1443,06521443,38618-68C,"52 9/16""",Bottom,"5 1/2""",,30211,"High-Efficiency Braided Stainless Steel Clutch Cable - 52-9/16""",no
403,oldbook_2026,893,DRESSER (4-SPEED),For 68-84 FL/FLH,FL/FLH,1968,1984,,clutch,black_vinyl,0652-1388,06521388,38618-68C,"52 9/16""",Bottom,"5 1/2""",,30133,"High-Efficiency Black Vinyl Clutch Cable - 52-9/16""",no
404,oldbook_2026,894,SOFTAIL,For 99 FXST,FXST,1999,1999,,clutch,braided,0652-1442,06521442,38607-87A,"62 11/16""","32 15/16""","2 3/4""",,14306,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
405,oldbook_2026,894,SOFTAIL,For 99 FXST,FXST,1999,1999,,clutch,black_vinyl,0652-1387,06521387,38607-87A,"62 11/16""","32 15/16""","2 3/4""",,30194,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
406,oldbook_2026,894,SOFTAIL,For 87-99 FXST/C,FXST/C,1987,1999,,clutch,braided,0652-1442,06521442,38607-87A,"62 11/16""","32 11/16""","2 3/4""",,14306,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
407,oldbook_2026,894,SOFTAIL,For 87-99 FXST/C,FXST/C,1987,1999,,clutch,black_vinyl,0652-1387,06521387,38607-87A,"62 11/16""","32 11/16""","2 3/4""",,30194,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
408,oldbook_2026,894,SOFTAIL,For 84-85 FXST (4-Speed),FXST,1984,1985,4-Speed,clutch,braided,0652-1443,06521443,38618-68B,"52 9/16""",Bottom,"5 1/2""",,30211,"High-Efficiency Braided Stainless Steel Clutch Cable - 52-9/16""",no
409,oldbook_2026,894,SOFTAIL,For 84-85 FXST (4-Speed),FXST,1984,1985,4-Speed,clutch,black_vinyl,0652-1388,06521388,38618-68B,"52 9/16""",Bottom,"5 1/2""",,30133,"High-Efficiency Black Vinyl Clutch Cable - 52-9/16""",no
410,oldbook_2026,894,SOFTAIL,For 99 FXSTB/I,FXSTB/I,1999,1999,,clutch,braided,0652-1473,06521473,38665-00,"57 11/16""","32 11/16""","2 3/4""",,30220,"High-Efficiency Braided Stainless Steel Clutch Cable - 57-11/16""",no
411,oldbook_2026,894,SOFTAIL,For 99 FXSTB/I,FXSTB/I,1999,1999,,clutch,black_vinyl,0652-1418,06521418,38665-00,"57 11/16""","32 11/16""","2 3/4""",,14343,"High-Efficiency Black Vinyl Clutch Cable - 57-11/16""",no
412,oldbook_2026,894,SOFTAIL,For 87-99 FXSTS,FXSTS,1987,1999,,clutch,braided,0652-1442,06521442,38607-87A,"62 11/16""","32 15/16""","2 3/4""",,14306,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
413,oldbook_2026,894,SOFTAIL,For 87-99 FXSTS,FXSTS,1987,1999,,clutch,black_vinyl,0652-1387,06521387,38607-87A,"62 11/16""","32 15/16""","2 3/4""",,30194,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
414,oldbook_2026,894,SOFTAIL,For 95-97 FXSTSB,FXSTSB,1995,1997,,clutch,braided,0652-1468,06521468,38617-95,"60 11/16""","32 15/16""","2 3/4""",,18103,"High-Efficiency Braided Stainless Steel Clutch Cable - 60-11/16""",no
415,oldbook_2026,894,SOFTAIL,For 95-97 FXSTSB,FXSTSB,1995,1997,,clutch,black_vinyl,0652-1413,06521413,38617-95,"60 11/16""","32 15/16""","2 3/4""",,30202,"High-Efficiency Black Vinyl Clutch Cable - 60-11/16""",no
416,oldbook_2026,894,SOFTAIL,For 87-99 FLSTC,FLSTC,1987,1999,,clutch,braided,0652-1442,06521442,38607-87A,"62 11/16""","32 15/16""","2 3/4""",,14306,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
417,oldbook_2026,894,SOFTAIL,For 87-99 FLSTC,FLSTC,1987,1999,,clutch,black_vinyl,0652-1387,06521387,38607-87A,"62 11/16""","32 15/16""","2 3/4""",,30194,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
418,oldbook_2026,894,SOFTAIL,For 87-90 FLST,FLST,1987,1990,,clutch,braided,0652-1442,06521442,38607-87A,"62 11/16""","32 15/16""","2 3/4""",,14306,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
419,oldbook_2026,894,SOFTAIL,For 87-90 FLST,FLST,1987,1990,,clutch,black_vinyl,0652-1387,06521387,38607-87A,"62 11/16""","32 15/16""","2 3/4""",,30194,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
420,oldbook_2026,894,SOFTAIL,For 90-99 FLSTF,FLSTF,1990,1999,,clutch,braided,0652-1442,06521442,38607-87A,"62 11/16""","32 15/16""","2 3/4""",,14306,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
421,oldbook_2026,894,SOFTAIL,For 90-99 FLSTF,FLSTF,1990,1999,,clutch,black_vinyl,0652-1387,06521387,38607-87A,"62 11/16""","32 15/16""","2 3/4""",,30194,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
422,oldbook_2026,894,SOFTAIL,For 93-96 FLSTN,FLSTN,1993,1996,,clutch,braided,0652-1442,06521442,38607-87A,"62 11/16""","32 15/16""","2 3/4""",,14306,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
423,oldbook_2026,894,SOFTAIL,For 93-96 FLSTN,FLSTN,1993,1996,,clutch,black_vinyl,0652-1387,06521387,38607-87A,"62 11/16""","32 15/16""","2 3/4""",,30194,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
424,oldbook_2026,894,SOFTAIL,For 97-99 FLSTS,FLSTS,1997,1999,,clutch,braided,0652-1442,06521442,38607-87A,"62 11/16""","32 15/16""","2 3/4""",,14306,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
425,oldbook_2026,894,SOFTAIL,For 97-99 FLSTS,FLSTS,1997,1999,,clutch,black_vinyl,0652-1387,06521387,38607-87A,"62 11/16""","32 15/16""","2 3/4""",,30194,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
426,oldbook_2026,894,DYNA,For 95-98 FXD,FXD,1995,1998,,clutch,braided,0652-1456,06521456,38602-92,"68 11/16""","32 15/16""","2 3/4""",,14350,"High-Efficiency Braided Stainless Steel Clutch Cable - 68-11/16""",no
427,oldbook_2026,894,DYNA,For 95-98 FXD,FXD,1995,1998,,clutch,black_vinyl,0652-1401,06521401,38602-92,"68 11/16""","32 15/16""","2 3/4""",,18094,"High-Efficiency Black Vinyl Clutch Cable - 68-11/16""",no
428,oldbook_2026,894,DYNA,For 94-98 FXDS CONV.,FXDS CONV.,1994,1998,,clutch,braided,0652-1456,06521456,38602-92,"68 11/16""","32 15/16""","2 3/4""",,14350,"High-Efficiency Braided Stainless Steel Clutch Cable - 68-11/16""",no
429,oldbook_2026,894,DYNA,For 94-98 FXDS CONV.,FXDS CONV.,1994,1998,,clutch,black_vinyl,0652-1401,06521401,38602-92,"68 11/16""","32 15/16""","2 3/4""",,18094,"High-Efficiency Black Vinyl Clutch Cable - 68-11/16""",no
430,oldbook_2026,894,DYNA,For 93-98 FXDWG,FXDWG,1993,1998,,clutch,braided,0652-1456,06521456,38602-92,"68 11/16""","32 15/16""","2 3/4""",,14350,"High-Efficiency Braided Stainless Steel Clutch Cable - 68-11/16""",no
431,oldbook_2026,894,DYNA,For 93-98 FXDWG,FXDWG,1993,1998,,clutch,black_vinyl,0652-1401,06521401,38602-92,"68 11/16""","32 15/16""","2 3/4""",,18094,"High-Efficiency Black Vinyl Clutch Cable - 68-11/16""",no
432,oldbook_2026,894,DYNA,For 92 FXDB/C,FXDB/C,1992,1992,,clutch,braided,0652-1456,06521456,38602-92,"68 11/16""","32 15/16""","2 3/4""",,14350,"High-Efficiency Braided Stainless Steel Clutch Cable - 68-11/16""",no
433,oldbook_2026,894,DYNA,For 92 FXDB/C,FXDB/C,1992,1992,,clutch,black_vinyl,0652-1401,06521401,38602-92,"68 11/16""","32 15/16""","2 3/4""",,18094,"High-Efficiency Black Vinyl Clutch Cable - 68-11/16""",no
434,oldbook_2026,894,FXR,For 87-94 FXLR,FXLR,1987,1994,,clutch,braided,0652-1453,06521453,36753-87A,"60 5/8""","35 5/8""","2 5/16""",,8105,"High-Efficiency Braided Stainless Steel Clutch Cable - 60-5/8""",no
435,oldbook_2026,894,FXR,For 87-94 FXLR,FXLR,1987,1994,,clutch,black_vinyl,0652-1398,06521398,36753-87A,"60 5/8""","35 5/8""","2 5/16""",,14156,"High-Efficiency Black Vinyl Clutch Cable - 60-5/8""",no
436,oldbook_2026,894,FXR,For 87-94 FXR,FXR,1987,1994,,clutch,braided,0652-1446,06521446,38606-87A,"63 11/16""","35 5/8""","2 5/16""",,30150,"High-Efficiency Braided Stainless Steel Clutch Cable - 63-11/16""",no
437,oldbook_2026,894,FXR,For 87-94 FXR,FXR,1987,1994,,clutch,black_vinyl,0652-1391,06521391,38606-87A,"63 11/16""","35 5/8""","2 5/16""",,30247,"High-Efficiency Black Vinyl Clutch Cable - 63-11/16""",no
438,oldbook_2026,894,FXR,For 87-92 FXRS,FXRS,1987,1992,,clutch,braided,0652-1446,06521446,38606-87A,"63 11/16""","35 5/8""","2 5/16""",,30150,"High-Efficiency Braided Stainless Steel Clutch Cable - 63-11/16""",no
439,oldbook_2026,894,FXR,For 87-92 FXRS,FXRS,1987,1992,,clutch,black_vinyl,0652-1391,06521391,38606-87A,"63 11/16""","35 5/8""","2 5/16""",,30247,"High-Efficiency Black Vinyl Clutch Cable - 63-11/16""",no
440,oldbook_2026,894,FXR,For 89-93 FXRS-CONV.,FXRS-CONV.,1989,1993,,clutch,braided,0652-1446,06521446,38606-87A,"63 11/16""","35 5/8""","2 5/16""",,30150,"High-Efficiency Braided Stainless Steel Clutch Cable - 63-11/16""",no
441,oldbook_2026,894,FXR,For 89-93 FXRS-CONV.,FXRS-CONV.,1989,1993,,clutch,black_vinyl,0652-1391,06521391,38606-87A,"63 11/16""","35 5/8""","2 5/16""",,30247,"High-Efficiency Black Vinyl Clutch Cable - 63-11/16""",no
442,oldbook_2026,894,FXR,For 87-92 FXRT,FXRT,1987,1992,,clutch,braided,0652-1446,06521446,38606-87A,"63 11/16""","35 5/8""","2 5/16""",,30150,"High-Efficiency Braided Stainless Steel Clutch Cable - 63-11/16""",no
443,oldbook_2026,894,FXR,For 87-92 FXRT,FXRT,1987,1992,,clutch,black_vinyl,0652-1391,06521391,38606-87A,"63 11/16""","35 5/8""","2 5/16""",,30247,"High-Efficiency Black Vinyl Clutch Cable - 63-11/16""",no
444,oldbook_2026,894,FXR,For 87 FXRC,FXRC,1987,1987,,clutch,braided,0652-1446,06521446,38606-87A,"63 11/16""","35 5/8""","2 5/16""",,30150,"High-Efficiency Braided Stainless Steel Clutch Cable - 63-11/16""",no
445,oldbook_2026,894,FXR,For 87 FXRC,FXRC,1987,1987,,clutch,black_vinyl,0652-1391,06521391,38606-87A,"63 11/16""","35 5/8""","2 5/16""",,30247,"High-Efficiency Black Vinyl Clutch Cable - 63-11/16""",no
446,oldbook_2026,894,FXR,For 87-93 FXRS-SP,FXRS-SP,1987,1993,,clutch,black_vinyl,0652-1400,06521400,36755-87,"57 5/8""","35 5/8""","2 5/16""",,18092,"High-Efficiency Black Vinyl Clutch Cable - 57-5/8""",no
447,oldbook_2026,894,FXR,For 84-86 FXR/S,FXR/S,1984,1986,,clutch,braided,0652-1451,06521451,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29849,"High-Efficiency Braided Stainless Steel Clutch Cable - 53-5/16""",no
448,oldbook_2026,894,FXR,For 84-86 FXR/S,FXR/S,1984,1986,,clutch,black_vinyl,0652-1396,06521396,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29823,"High-Efficiency Black Vinyl Clutch Cable - 53-5/16""",no
449,oldbook_2026,894,FXR,For 85-86 FXRS-SP,FXRS-SP,1985,1986,,clutch,braided,0652-1451,06521451,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29849,"High-Efficiency Braided Stainless Steel Clutch Cable - 53-5/16""",no
450,oldbook_2026,894,FXR,For 85-86 FXRS-SP,FXRS-SP,1985,1986,,clutch,black_vinyl,0652-1396,06521396,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29823,"High-Efficiency Black Vinyl Clutch Cable - 53-5/16""",no
451,oldbook_2026,894,FXR,For 84-86 FXRT,FXRT,1984,1986,,clutch,braided,0652-1451,06521451,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29849,"High-Efficiency Braided Stainless Steel Clutch Cable - 53-5/16""",no
452,oldbook_2026,894,FXR,For 84-86 FXRT,FXRT,1984,1986,,clutch,black_vinyl,0652-1396,06521396,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29823,"High-Efficiency Black Vinyl Clutch Cable - 53-5/16""",no
453,oldbook_2026,894,FXR,For 85 FXRC,FXRC,1985,1985,,clutch,braided,0652-1451,06521451,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29849,"High-Efficiency Braided Stainless Steel Clutch Cable - 53-5/16""",no
454,oldbook_2026,894,FXR,For 85 FXRC,FXRC,1985,1985,,clutch,black_vinyl,0652-1396,06521396,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29823,"High-Efficiency Black Vinyl Clutch Cable - 53-5/16""",no
455,oldbook_2026,894,FXR,For 86 FXRD,FXRD,1986,1986,,clutch,braided,0652-1451,06521451,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29849,"High-Efficiency Braided Stainless Steel Clutch Cable - 53-5/16""",no
456,oldbook_2026,894,FXR,For 86 FXRD,FXRD,1986,1986,,clutch,black_vinyl,0652-1396,06521396,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29823,"High-Efficiency Black Vinyl Clutch Cable - 53-5/16""",no
457,oldbook_2026,894,FXR,For 84 FXRDG,FXRDG,1984,1984,,clutch,braided,0652-1451,06521451,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29849,"High-Efficiency Braided Stainless Steel Clutch Cable - 53-5/16""",no
458,oldbook_2026,894,FXR,For 84 FXRDG,FXRDG,1984,1984,,clutch,black_vinyl,0652-1396,06521396,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29823,"High-Efficiency Black Vinyl Clutch Cable - 53-5/16""",no
459,oldbook_2026,894,FXR,For 83 FXR/S,FXR/S,1983,1983,,clutch,braided,0652-1451,06521451,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29849,"High-Efficiency Braided Stainless Steel Clutch Cable - 53-5/16""",no
460,oldbook_2026,894,FXR,For 83 FXR/S,FXR/S,1983,1983,,clutch,black_vinyl,0652-1396,06521396,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29823,"High-Efficiency Black Vinyl Clutch Cable - 53-5/16""",no
461,oldbook_2026,894,FXR,For 83 FXRT,FXRT,1983,1983,,clutch,braided,0652-1451,06521451,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29849,"High-Efficiency Braided Stainless Steel Clutch Cable - 53-5/16""",no
462,oldbook_2026,894,FXR,For 83 FXRT,FXRT,1983,1983,,clutch,black_vinyl,0652-1396,06521396,38599-83A,"53 5/16""",Bottom,"4 5/16""",,29823,"High-Efficiency Black Vinyl Clutch Cable - 53-5/16""",no
463,oldbook_2026,894,FXR,For 82 FXR/S,FXR/S,1982,1982,,clutch,black_vinyl,0652-1406,06521406,38599-80B,"55 7/16""",Bottom,"3 11/16""",,8089,"High-Efficiency Black Vinyl Clutch Cable - 55-7/16""",no
464,oldbook_2026,894,FX (4-SPEED),For 71-84 FX (all),FX,1971,1984,all,clutch,braided,0652-1443,06521443,38618-68C,"52 9/16""",Bottom,"5 1/2""",,30211,"High-Efficiency Braided Stainless Steel Clutch Cable - 52-9/16""",no
465,oldbook_2026,894,FX (4-SPEED),For 71-84 FX (all),FX,1971,1984,all,clutch,black_vinyl,0652-1388,06521388,38618-68C,"52 9/16""",Bottom,"5 1/2""",,30133,"High-Efficiency Black Vinyl Clutch Cable - 52-9/16""",no
466,oldbook_2026,894,XL,For 71-85 XLH,XLH,1971,1985,,clutch,braided,0652-1449,06521449,38619-84,"47 1/16""",Bottom,"6 11/16""",,14167,"High-Efficiency Braided Stainless Steel Clutch Cable - 47-1/16""",no
467,oldbook_2026,894,XL,For 71-85 XLH,XLH,1971,1985,,clutch,black_vinyl,0652-1394,06521394,38619-84,"47 1/16""",Bottom,"6 11/16""",,30134,"High-Efficiency Black Vinyl Clutch Cable - 47-1/16""",no
468,oldbook_2026,894,XL,For 81-85 XLS,XLS,1981,1985,,clutch,braided,0652-1449,06521449,38619-84,"47 1/16""",Bottom,"6 11/16""",,14167,"High-Efficiency Braided Stainless Steel Clutch Cable - 47-1/16""",no
469,oldbook_2026,894,XL,For 81-85 XLS,XLS,1981,1985,,clutch,black_vinyl,0652-1394,06521394,38619-84,"47 1/16""",Bottom,"6 11/16""",,30134,"High-Efficiency Black Vinyl Clutch Cable - 47-1/16""",no
470,oldbook_2026,894,XL,For 71-79 XLCH,XLCH,1971,1979,,clutch,braided,0652-1449,06521449,36819-84,"47 1/16""",Bottom,"6 11/16""",,14167,"High-Efficiency Braided Stainless Steel Clutch Cable - 47-1/16""",no
471,oldbook_2026,894,XL,For 71-79 XLCH,XLCH,1971,1979,,clutch,black_vinyl,0652-1394,06521394,36819-84,"47 1/16""",Bottom,"6 11/16""",,30134,"High-Efficiency Black Vinyl Clutch Cable - 47-1/16""",no
472,fatbook_2026,1465,DRESSER,For 99-07 FLHR,FLHR,1999,2007,,throttle,braided,0650-0299,06500299,56523-02,"39 1/2""",90°,"5""",,14337,"Stainless Braided Throttle Cable - 39-1/2""",yes
473,fatbook_2026,1465,DRESSER,For 99-07 FLHR,FLHR,1999,2007,,throttle,black_vinyl,0650-0336,06500336,56523-02,"39 1/2""",90°,"5""",,14304,"Black Vinyl Throttle Cable - 39-1/2""",yes
474,fatbook_2026,1465,DRESSER,For 99-07 FLHR,FLHR,1999,2007,,idle,braided,0651-0171,06510171,56237-99A,"38 7/8""",90°,"4 7/8""",Y,14280,"Stainless Braided Idle Cable - Cruise - 38-7/8""",yes
475,fatbook_2026,1465,DRESSER,For 99-07 FLHR,FLHR,1999,2007,,idle,black_vinyl,0651-0181,06510181,56237-99A,"38 7/8""",90°,"4 7/8""",Y,8061,"Black Vinyl Idle Cable - Cruise - 38-7/8""",yes
476,fatbook_2026,1465,DRESSER,For 02-07 FLHR/I,FLHR/I,2002,2007,,throttle,braided,0650-0299,06500299,56376-02,"39 1/2""",90°,"5""",,14337,"Stainless Braided Throttle Cable - 39-1/2""",yes
477,fatbook_2026,1465,DRESSER,For 02-07 FLHR/I,FLHR/I,2002,2007,,throttle,black_vinyl,0650-0336,06500336,56376-02,"39 1/2""",90°,"5""",,14304,"Black Vinyl Throttle Cable - 39-1/2""",yes
478,fatbook_2026,1465,DRESSER,For 02-07 FLHR/I,FLHR/I,2002,2007,,idle,braided,0651-0171,06510171,56237-99A,"38 7/8""",90°,"4 7/8""",Y,14280,"Stainless Braided Idle Cable - Cruise - 38-7/8""",yes
479,fatbook_2026,1465,DRESSER,For 02-07 FLHR/I,FLHR/I,2002,2007,,idle,black_vinyl,0651-0181,06510181,56237-99A,"38 7/8""",90°,"4 7/8""",Y,8061,"Black Vinyl Idle Cable - Cruise - 38-7/8""",yes
480,fatbook_2026,1465,DRESSER,For 00-01 FLHR/I,FLHR/I,2000,2001,,throttle,braided,0650-0414,06500414,56379-97,"42 1/2""",90°,"5 1/4""",,14481,"Stainless Braided Throttle Cable - 42-1/2""",yes
481,fatbook_2026,1465,DRESSER,For 00-01 FLHR/I,FLHR/I,2000,2001,,throttle,black_vinyl,0650-0407,06500407,56379-97,"42 1/2""",90°,"5 1/4""",,3290,"Black Vinyl Throttle Cable - 42-1/2""",yes
482,fatbook_2026,1465,DRESSER,For 00-01 FLHR/I,FLHR/I,2000,2001,,idle,braided,0651-0247,06510247,56368-96,"42 1/2""",90°,"4 1/2""",N,3086,"Stainless Braided Idle Cable - 42-1/2""",yes
483,fatbook_2026,1465,DRESSER,For 00-01 FLHR/I,FLHR/I,2000,2001,,idle,black_vinyl,0651-0240,06510240,56368-96,"42 1/2""",90°,"4 1/2""",N,3085,"Black Vinyl Idle Cable - 42-1/2""",yes
484,fatbook_2026,1465,DRESSER,For 04-07 FLHRS,FLHRS,2004,2007,,throttle,braided,0650-0300,06500300,56293-03,"41""",90°,"5""",,14159,"Stainless Braided Throttle Cable - 41""",yes
485,fatbook_2026,1465,DRESSER,For 04-07 FLHRS,FLHRS,2004,2007,,throttle,black_vinyl,0650-0337,06500337,56293-03,"41""",90°,"5""",,481,"Black Vinyl Throttle Cable - 41""",yes
486,fatbook_2026,1465,DRESSER,For 04-07 FLHRS,FLHRS,2004,2007,,idle,braided,0651-0172,06510172,56554-04,"41 1/2""",90°,"4 7/8""",Y,8038,"Stainless Braided Idle Cable - Cruise - 41-1/2""",yes
487,fatbook_2026,1465,DRESSER,For 04-07 FLHRS,FLHRS,2004,2007,,idle,black_vinyl,0651-0182,06510182,56554-04,"41 1/2""",90°,"4 7/8""",Y,8062,"Black Vinyl Idle Cable - Cruise - 41-1/2""",yes
488,fatbook_2026,1465,DRESSER,For 04-07 FLHRS/I,FLHRS/I,2004,2007,,throttle,braided,0650-0300,06500300,56555-04,"41""",90°,"5""",,14159,"Stainless Braided Throttle Cable - 41""",yes
489,fatbook_2026,1465,DRESSER,For 04-07 FLHRS/I,FLHRS/I,2004,2007,,throttle,black_vinyl,0650-0337,06500337,56555-04,"41""",90°,"5""",,481,"Black Vinyl Throttle Cable - 41""",yes
490,fatbook_2026,1465,DRESSER,For 04-07 FLHRS/I,FLHRS/I,2004,2007,,idle,braided,0651-0172,06510172,56293-03,"41 1/2""",90°,"4 7/8""",Y,8038,"Stainless Braided Idle Cable - Cruise - 41-1/2""",yes
491,fatbook_2026,1465,DRESSER,For 04-07 FLHRS/I,FLHRS/I,2004,2007,,idle,black_vinyl,0651-0182,06510182,56293-03,"41 1/2""",90°,"4 7/8""",Y,8062,"Black Vinyl Idle Cable - Cruise - 41-1/2""",yes
492,fatbook_2026,1465,DRESSER,For 02-07 FLHRC/I,FLHRC/I,2002,2007,,throttle,braided,0650-0299,06500299,56376-02,"39 1/2""",90°,"5""",,14337,"Stainless Braided Throttle Cable - 39-1/2""",yes
